Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,16.18000030517578,15.609999656677246,15.829999923706055,15.90999984741211,2472320.0,15.649890899658203
2019-01-03,16.649999618530273,15.890000343322754,15.890000343322754,16.149999618530273,1966683.0,15.885967254638672
2019-01-04,16.809999465942383,15.680000305175781,16.0,16.799999237060547,3469336.0,16.525339126586914
2019-01-07,17.25,15.680000305175781,16.0,17.110000610351562,3413308.0,16.830272674560547
2019-01-08,17.209999084472656,16.90999984741211,17.110000610351562,17.09000015258789,2089555.0,16.81060028076172
2019-01-09,17.350000381469727,16.959999084472656,17.09000015258789,17.049999237060547,2001502.0,16.771251678466797
2019-01-10,17.350000381469727,16.8700008392334,16.889999389648438,16.989999771118164,2250820.0,16.712234497070312
2019-01-11,17.469999313354492,16.93000030517578,16.93000030517578,17.329999923706055,2489722.0,17.046674728393555
2019-01-14,17.479999542236328,17.0,17.219999313354492,17.329999923706055,1886650.0,17.046674728393555
2019-01-15,17.5,17.1299991607666,17.329999923706055,17.5,1556432.0,17.213895797729492
2019-01-16,17.920000076293945,17.329999923706055,17.520000457763672,17.399999618530273,3063341.0,17.115530014038086
2019-01-17,17.549999237060547,17.100000381469727,17.350000381469727,17.25,1924119.0,16.96798324584961
2019-01-18,17.389999389648438,16.899999618530273,17.170000076293945,17.309999465942383,2127760.0,17.027002334594727
2019-01-21,17.440000534057617,17.149999618530273,17.329999923706055,17.18000030517578,1699472.0,16.899127960205078
2019-01-22,17.600000381469727,17.1299991607666,17.149999618530273,17.200000762939453,2254960.0,16.91880226135254
2019-01-23,17.200000762939453,16.920000076293945,17.0,17.040000915527344,1420136.0,16.761417388916016
2019-01-24,17.469999313354492,17.0,17.040000915527344,17.190000534057617,1934693.0,16.908964157104492
2019-01-25,17.299999237060547,17.010000228881836,17.149999618530273,17.049999237060547,1779716.0,16.771251678466797
2019-01-28,17.329999923706055,16.65999984741211,17.1200008392334,16.75,1690403.0,16.476158142089844
2019-01-29,16.860000610351562,15.970000267028809,16.799999237060547,16.3799991607666,2478733.0,16.112205505371094
2019-01-30,16.600000381469727,16.059999465942383,16.31999969482422,16.350000381469727,1091026.0,16.08269691467285
2019-01-31,16.469999313354492,16.020000457763672,16.3799991607666,16.18000030517578,1325084.0,15.91547679901123
2019-02-01,16.790000915527344,16.229999542236328,16.260000228881836,16.729999542236328,1659001.0,16.456483840942383
2019-02-11,17.15999984741211,16.610000610351562,16.690000534057617,17.149999618530273,1877809.0,16.869617462158203
2019-02-12,17.31999969482422,17.0,17.1299991607666,17.200000762939453,2146406.0,16.91880226135254
2019-02-13,17.8799991607666,17.1200008392334,17.190000534057617,17.700000762939453,4001767.0,17.410627365112305
2019-02-14,17.84000015258789,17.559999465942383,17.690000534057617,17.760000228881836,2205354.0,17.469646453857422
2019-02-15,17.8700008392334,17.579999923706055,17.709999084472656,17.6200008392334,2149486.0,17.33193588256836
2019-02-18,18.360000610351562,17.65999984741211,17.690000534057617,18.25,3815346.0,17.951635360717773
2019-02-19,18.860000610351562,18.170000076293945,18.229999542236328,18.329999923706055,4348847.0,18.03032684326172
2019-02-20,18.649999618530273,18.110000610351562,18.229999542236328,18.399999618530273,2464296.0,18.09918212890625
2019-02-21,18.639999389648438,17.989999771118164,18.31999969482422,18.110000610351562,3661102.0,17.81392478942871
2019-02-22,18.649999618530273,18.100000381469727,18.350000381469727,18.600000381469727,4756819.0,18.295913696289062
2019-02-25,19.8700008392334,18.719999313354492,18.719999313354492,19.799999237060547,8649288.0,19.476293563842773
2019-02-26,19.799999237060547,19.260000228881836,19.799999237060547,19.34000015258789,5996382.0,19.023815155029297
2019-02-27,19.790000915527344,18.889999389648438,19.31999969482422,19.299999237060547,4510181.0,18.984468460083008
2019-02-28,19.5,18.90999984741211,19.059999465942383,19.200000762939453,3541979.0,18.886104583740234
2019-03-01,19.25,18.850000381469727,19.200000762939453,19.15999984741211,2975246.0,18.846757888793945
2019-03-04,20.170000076293945,19.229999542236328,19.34000015258789,19.799999237060547,9225564.0,19.476293563842773
2019-03-05,20.6200008392334,19.489999771118164,19.799999237060547,20.6200008392334,10602136.0,20.282888412475586
2019-03-06,21.299999237060547,20.219999313354492,20.809999465942383,20.93000030517578,11153316.0,20.587820053100586
2019-03-07,22.190000534057617,20.510000228881836,20.799999237060547,21.729999542236328,13806488.0,21.374740600585938
2019-03-08,23.440000534057617,21.010000228881836,21.299999237060547,21.770000457763672,14591743.0,21.414087295532227
2019-03-11,22.850000381469727,21.25,22.5,22.350000381469727,12105976.0,21.98460578918457
2019-03-12,23.149999618530273,22.06999969482422,22.200000762939453,23.030000686645508,13455347.0,22.653488159179688
2019-03-13,22.950000762939453,21.25,22.799999237060547,21.489999771118164,11046947.0,21.13866424560547
2019-03-14,21.760000228881836,20.18000030517578,21.25,20.510000228881836,8222362.0,20.174686431884766
2019-03-15,21.43000030517578,20.510000228881836,20.780000686645508,20.790000915527344,7642250.0,20.450109481811523
2019-03-18,21.290000915527344,20.280000686645508,20.829999923706055,21.25,6609712.0,20.902587890625
2019-03-19,21.969999313354492,20.850000381469727,21.020000457763672,21.31999969482422,8013856.0,20.97144317626953
2019-03-20,21.75,20.600000381469727,21.440000534057617,21.5,7463474.0,21.148500442504883
2019-03-21,21.5,21.5,21.5,21.5,0.0,21.148500442504883
2019-03-22,25.690000534057617,23.799999237060547,24.360000610351562,24.549999237060547,27202124.0,24.148635864257812
2019-03-25,26.3799991607666,23.780000686645508,23.780000686645508,25.260000228881836,22403516.0,24.847030639648438
2019-03-26,25.3799991607666,23.25,25.0,23.450000762939453,19082241.0,23.066621780395508
2019-03-27,24.059999465942383,22.56999969482422,23.799999237060547,23.18000030517578,10941211.0,22.801034927368164
2019-03-28,23.899999618530273,22.030000686645508,22.950000762939453,22.360000610351562,11490787.0,21.994441986083984
2019-03-29,24.309999465942383,22.0,22.450000762939453,23.850000381469727,12833467.0,23.460081100463867
2019-04-01,25.18000030517578,23.8799991607666,24.0,24.979999542236328,13977821.0,24.57160758972168
2019-04-02,26.299999237060547,24.68000030517578,25.0,25.5,16500982.0,25.083106994628906
2019-04-03,26.579999923706055,24.889999389648438,25.020000457763672,25.579999923706055,14446335.0,25.16179847717285
2019-04-04,26.299999237060547,25.219999313354492,25.530000686645508,25.809999465942383,11143960.0,25.388036727905273
2019-04-08,25.899999618530273,24.1299991607666,25.809999465942383,24.450000762939453,12467057.0,24.050273895263672
2019-04-09,25.270000457763672,24.420000076293945,24.450000762939453,25.09000015258789,9152183.0,24.6798095703125
2019-04-10,27.469999313354492,24.760000228881836,24.860000610351562,26.700000762939453,15298672.0,26.26348876953125
2019-04-11,27.600000381469727,25.790000915527344,26.479999542236328,26.110000610351562,12334414.0,25.683134078979492
2019-04-12,26.3700008392334,25.399999618530273,25.899999618530273,25.530000686645508,7994111.0,25.11261558532715
2019-04-15,26.579999923706055,25.299999237060547,25.81999969482422,25.299999237060547,7505133.0,24.886375427246094
2019-04-16,26.139999389648438,24.600000381469727,25.31999969482422,26.0,7651538.0,25.574932098388672
2019-04-17,26.440000534057617,25.399999618530273,25.860000610351562,25.889999389648438,7296866.0,25.46673011779785
2019-04-18,27.799999237060547,25.68000030517578,25.899999618530273,26.979999542236328,13390815.0,26.538909912109375
2019-04-19,27.600000381469727,26.510000228881836,26.770000457763672,27.09000015258789,9772294.0,26.647111892700195
2019-04-22,27.34000015258789,26.299999237060547,27.34000015258789,26.649999618530273,7064226.0,26.214303970336914
2019-04-23,26.559999465942383,25.34000015258789,26.399999618530273,25.510000228881836,8001869.0,25.09294319152832
2019-04-24,26.06999969482422,24.829999923706055,25.65999984741211,25.770000457763672,8197380.0,25.348691940307617
2019-04-25,25.690000534057617,23.860000610351562,25.690000534057617,23.950000762939453,7687488.0,23.558446884155273
2019-04-26,24.479999542236328,23.649999618530273,23.8799991607666,23.75,7186874.0,23.361717224121094
2019-05-06,21.850000381469727,20.260000228881836,21.559999465942383,20.260000228881836,8587115.0,19.928773880004883
2019-05-07,20.600000381469727,19.850000381469727,20.399999618530273,20.43000030517578,5588241.0,20.09599494934082
2019-05-08,21.18000030517578,19.75,19.989999771118164,20.59000015258789,6844237.0,20.25337791442871
2019-05-09,20.860000610351562,20.200000762939453,20.600000381469727,20.399999618530273,5113513.0,20.066484451293945
2019-05-10,21.670000076293945,19.950000762939453,20.649999618530273,21.6299991607666,9755283.0,21.27637481689453
2019-05-13,21.450000762939453,20.850000381469727,21.299999237060547,21.010000228881836,5959112.0,20.66651153564453
2019-05-14,21.059999465942383,20.510000228881836,20.68000030517578,20.790000915527344,4545866.0,20.450109481811523
